AssessmentID,CandidateID,EventDate,Caption,Assessment_Type,Assessment_Duration,Vendor,Outcome,Overall_Score,Detail_URL,Cost
Assessment-6594,Candidate-179960,2017-08-23,Select International - Eliass Crowley - HR:Hire HR Business Partner - North America : Requisition-1227,PPQ,24,Select International,Success,90.96377906769301,https://bluesphere.cultureamp.com/?Candidate-179960,20.0
Assessment-6595,Candidate-179960,2017-08-23,Select International - Eliass Crowley - HR:Hire HR Business Partner - North America : Requisition-1227,Strengths Inventory,84,Select International,Success,67.50670072272052,https://www.selectinternational.com/id?Candidate-179960,20.0
Assessment-6596,Candidate-179920,2017-08-23,Select International - Tomas Reeves - IT:Hire Information Security Specialist - North America : Requisition-1101,PPQ,12,Select International,Success,101.99608067609367,https://www.selectinternational.com/id?Candidate-179920,20.0
Assessment-6597,Candidate-179907,2017-08-23,Select International - Nathanael Pena - Sales:Hire Sales Coordinator - South America : Requisition-1116,PPQ,84,Select International,Success,76.23645884583519,https://bluesphere.Select International.com/behaviour/id?Candidate-179907,20.0
Assessment-6598,Candidate-179907,2017-08-23,Select International - Nathanael Pena - Sales:Hire Sales Coordinator - South America : Requisition-1116,Strengths Inventory,72,Select International,Success,106.57630386345285,https://www.selectinternational.com/id?Candidate-179907,20.0
Assessment-6599,Candidate-67494,2017-08-23,Select International - Bryon Haney - Marketing:Hire Marketing Specialist - EMEA : Requisition-1140,PPQ,36,Select International,Success,94.00228928527822,https://www.selectinternational.com/id?Candidate-67494,20.0
Assessment-6600,Candidate-67494,2017-08-23,Select Intenational - Bryon Haney - Marketing:Hire Marketing Specialist - EMEA : Requisition-1140,Strengths Inventory,48,Select Intenational,Success,60.0,https://www.selectinternational.com/id?Candidate-67494,20.0
Assessment-6601,Candidate-179879,2017-08-23,Select International - Theo Conner - IT:Hire Information Security Vice President : Requisition-1152,PPQ,12,Select International,Success,123.20442767737538,https://www.selectinternational.com/id?Candidate-179879,20.0
Assessment-6602,Candidate-53585,2017-08-23,Select International - Aaliyah Fernandez - Finance:Hire Accountant - A/R - North America : Requisition-1157,PPQ,12,Select International,Success,78.8061041444936,https://bluesphere.Select International.com/behaviour/id?Candidate-53585,20.0
Assessment-6603,Candidate-179875,2017-08-23,Optimize Hire - Rylie Terry - Customer Support:Hire Customer Support Regional Director : Requisition-1158,Motivation Test,60,Optimize Hire,Success,109.52822255351938,https://optimizehire.com/id=?Candidate-179875,40.0
Assessment-6604,Candidate-179875,2017-08-23,Optimize Hire - Rylie Terry - Customer Support:Hire Customer Support Regional Director : Requisition-1158,Personality test,24,Optimize Hire,Success,66.95082400453441,https://optimizehire.com/id=?Candidate-179875,40.0
Assessment-6605,Candidate-179875,2017-08-23,Optimize Hire - Rylie Terry - Customer Support:Hire Customer Support Regional Director : Requisition-1158,Cognitive Ability Test,12,Optimize Hire,Success,101.37283107609171,https://optimizehire.com/id=?Candidate-179875,60.0
Assessment-6606,Candidate-179875,2017-08-23,Select International - Rylie Terry - Customer Support:Hire Customer Support Regional Director : Requisition-1158,PPQ,36,Select International,Success,99.89029992403196,https://bluesphere.Select International.com/behaviour/id?Candidate-179875,20.0
Assessment-6607,Candidate-179875,2017-08-23,Select International - Rylie Terry - Customer Support:Hire Customer Support Regional Director : Requisition-1158,PPQ,72,Select International,Success,61.49341065323873,https://bluesphere.cultureamp.com/?Candidate-179875,20.0
Assessment-6608,Candidate-179875,2017-08-23,Select International - Rylie Terry - Customer Support:Hire Customer Support Regional Director : Requisition-1158,Strengths Inventory,24,Select International,Success,87.8085876632243,https://www.selectinternational.com/id?Candidate-179875,20.0
Assessment-6609,Candidate-179855,2017-08-23,Select International - Lorri Ambrose - Finance:Hire Accountant - A/R - North America : Requisition-1193,PPQ,12,Select International,Success,120.17645033837573,https://bluesphere.Select International.com/behaviour/id?Candidate-179855,20.0
Assessment-6610,Candidate-179849,2017-08-23,CEG - Gary Beltran - Operations:Hire Maintenance Engineer - South America : Requisition-1204,Project Manager Assessment,24,CEG,Success,60.61903371039894,https://www.corpedgroup.com/id=?Candidate-179849,100.0
Assessment-6611,Candidate-179849,2017-08-23,Select International - Gary Beltran - Operations:Hire Maintenance Engineer - South America : Requisition-1204,PPQ,24,Select International,Success,62.17211308449397,https://use.plum.io/assessments?Candidate-179849,20.0
Assessment-6612,Candidate-179849,2017-08-23,Select International - Gary Beltran - Operations:Hire Maintenance Engineer - South America : Requisition-1204,Strengths Inventory,36,Select International,Success,78.1143037712109,https://www.selectinternational.com/id?Candidate-179849,20.0
Assessment-6613,Candidate-151504,2017-08-23,Select International - Sydney Pio - Finance:Hire Financial Analyst - North America : Requisition-1213,PPQ,12,Select International,Success,78.09046908651804,https://bluesphere.Select International.com/behaviour/id?Candidate-151504,20.0
Assessment-6614,Candidate-179835,2017-08-23,Select International - Madelynn Smothers - Marketing:Hire Marketing Manager - EMEA : Requisition-1218,PPQ,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179835,20.0
Assessment-6615,Candidate-179835,2017-08-23,Select Intenational - Madelynn Smothers - Marketing:Hire Marketing Manager - EMEA : Requisition-1218,Strengths Inventory,48,Select Intenational,Success,72.4232406355104,https://www.selectinternational.com/id?Candidate-179835,20.0
Assessment-6616,Candidate-179799,2017-08-23,Select International - Tiberius Lightfoot - Sales:Campus Sales Executive - North America : Requisition-19,PPQ,84,Select International,Success,90.42426593191234,https://bluesphere.Select International.com/behaviour/id?Candidate-179799,20.0
Assessment-6617,Candidate-179799,2017-08-23,Select International - Tiberius Lightfoot - Sales:Campus Sales Executive - North America : Requisition-19,Strengths Inventory,72,Select International,Success,81.25622627152302,https://www.selectinternational.com/id?Candidate-179799,20.0
Assessment-6618,Candidate-179796,2017-08-23,Select International - Juan Diego Knight - Finance:Hire Accountant - A/R - North America : Requisition-992,PPQ,12,Select International,Success,68.3806304154905,https://bluesphere.Select International.com/behaviour/id?Candidate-179796,20.0
Assessment-6619,Candidate-179794,2017-08-23,Select International - Sidney Farmer - Marketing:Hire Marketing Specialist - North America : Requisition-1023,PPQ,36,Select International,Success,80.16023620969149,https://www.selectinternational.com/id?Candidate-179794,20.0
Assessment-6620,Candidate-179794,2017-08-23,Select Intenational - Sidney Farmer - Marketing:Hire Marketing Specialist - North America : Requisition-1023,Strengths Inventory,48,Select Intenational,Success,111.86202066862715,https://www.selectinternational.com/id?Candidate-179794,20.0
Assessment-6621,Candidate-179782,2017-08-23,Select International - Mia Unger - HR:Hire Talent Management Manager - North America : Requisition-1100,PPQ,24,Select International,Fail,33.649246302676616,https://bluesphere.cultureamp.com/?Candidate-179782,20.0
Assessment-6622,Candidate-179782,2017-08-23,Select International - Mia Unger - HR:Hire Talent Management Manager - North America : Requisition-1100,Strengths Inventory,84,Select International,Fail,24.047789750157673,https://www.selectinternational.com/id?Candidate-179782,20.0
Assessment-6623,Candidate-179775,2017-08-23,CEG - Janelly Curry - Operations:Hire Plant Supervisor - APAC : Requisition-1107,Project Manager Assessment,24,CEG,Success,83.56482524871538,https://www.corpedgroup.com/id=?Candidate-179775,100.0
Assessment-6624,Candidate-179775,2017-08-23,Select International - Janelly Curry - Operations:Hire Plant Supervisor - APAC : Requisition-1107,PPQ,24,Select International,Success,67.02517727229682,https://use.plum.io/assessments?Candidate-179775,20.0
Assessment-6625,Candidate-179775,2017-08-23,Select International - Janelly Curry - Operations:Hire Plant Supervisor - APAC : Requisition-1107,Strengths Inventory,36,Select International,Success,117.61216330644666,https://www.selectinternational.com/id?Candidate-179775,20.0
Assessment-6626,Candidate-71044,2017-08-23,Select International - Kian Packer - Finance:Hire Accountant - A/R - North America : Requisition-1157,PPQ,12,Select International,Fail,57.11924162404494,https://bluesphere.Select International.com/behaviour/id?Candidate-71044,20.0
Assessment-6627,Candidate-179741,2017-08-23,Select International - Ramona Reyes - Finance:Hire Accountant - A/R - North America : Requisition-1157,PPQ,12,Select International,Success,103.05725540446633,https://bluesphere.Select International.com/behaviour/id?Candidate-179741,20.0
Assessment-6628,Candidate-179735,2017-08-23,CEG - Ozzy Clark - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Project Manager Assessment,24,CEG,Success,106.97813167658843,https://www.corpedgroup.com/id=?Candidate-179735,100.0
Assessment-6629,Candidate-179735,2017-08-23,Select International - Ozzy Clark - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,PPQ,24,Select International,Success,70.56217592943455,https://use.plum.io/assessments?Candidate-179735,20.0
Assessment-6630,Candidate-179735,2017-08-23,Select International - Ozzy Clark - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Strengths Inventory,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179735,20.0
Assessment-6631,Candidate-179724,2017-08-23,Select International - Ephraim Hoover - Finance:Hire Senior Accountant - North America : Requisition-1172,PPQ,12,Select International,Success,89.87956845478456,https://bluesphere.Select International.com/behaviour/id?Candidate-179724,20.0
Assessment-6632,Candidate-577,2017-08-23,CEG - Rena Talbot - Operations:Hire Maintenance Engineer - South America : Requisition-1204,Project Manager Assessment,24,CEG,Fail,0.0,https://www.corpedgroup.com/id=?Candidate-577,100.0
Assessment-6633,Candidate-577,2017-08-23,Select International - Rena Talbot - Operations:Hire Maintenance Engineer - South America : Requisition-1204,PPQ,24,Select International,Fail,24.81928766190883,https://use.plum.io/assessments?Candidate-577,20.0
Assessment-6634,Candidate-577,2017-08-23,Select International - Rena Talbot - Operations:Hire Maintenance Engineer - South America : Requisition-1204,Strengths Inventory,36,Select International,Fail,1.2876874088191101,https://www.selectinternational.com/id?Candidate-577,20.0
Assessment-6635,Candidate-179687,2017-08-23,Select International - Jeffrey Mesa - Marketing:Hire Marketing Manager - EMEA : Requisition-1218,PPQ,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179687,20.0
Assessment-6636,Candidate-179687,2017-08-23,Select Intenational - Jeffrey Mesa - Marketing:Hire Marketing Manager - EMEA : Requisition-1218,Strengths Inventory,48,Select Intenational,Success,73.62633026107846,https://www.selectinternational.com/id?Candidate-179687,20.0
Assessment-6637,Candidate-74343,2017-08-23,Select International - Kristian Ham - Marketing:Hire Marketing Specialist - North America : Requisition-1225,PPQ,36,Select International,Success,94.19968854733878,https://www.selectinternational.com/id?Candidate-74343,20.0
Assessment-6638,Candidate-74343,2017-08-23,Select Intenational - Kristian Ham - Marketing:Hire Marketing Specialist - North America : Requisition-1225,Strengths Inventory,48,Select Intenational,Success,85.2500103726435,https://www.selectinternational.com/id?Candidate-74343,20.0
Assessment-6639,Candidate-179679,2017-08-23,Select International - Samir Chen - IT:Hire IT Project Analyst - North America : Requisition-1228,PPQ,12,Select International,Success,106.33216235140569,https://www.selectinternational.com/id?Candidate-179679,20.0
Assessment-6640,Candidate-179678,2017-08-23,Select International - Rod Chang - IT:Hire IT Project Analyst - North America : Requisition-1228,PPQ,12,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179678,20.0
Assessment-6641,Candidate-179641,2017-08-23,CEG - Cristina Hurst - Operations:Hire Assistant Plant Manager - APAC : Requisition-1099,Project Manager Assessment,24,CEG,Success,99.8328449735933,https://www.corpedgroup.com/id=?Candidate-179641,100.0
